5001  0.0100000000	
3.25	-1.56802E-15
3.26	-0.100266587
3.27	-0.19895191
3.28	-0.294499642
3.29	-0.385402939
3.3	-0.470228202
3.31	-0.547637685
3.32	-0.616410594
3.33	-0.67546234
3.34	-0.723861642
3.35	-0.760845213
3.36	-0.785829801
3.37	-0.798421383
3.38	-0.798421383
3.39	-0.785829801
3.4	-0.760845213
3.41	-0.723861642
3.42	-0.67546234
3.43	-0.616410594
3.44	-0.547637685
3.45	-0.470228202
3.46	-0.385402939
3.47	-0.294499642
3.48	-0.19895191
3.49	-0.100266587
3.5	-1.37217E-15
3.51	0.100266587
3.52	0.19895191
3.53	0.294499642
3.54	0.385402939
3.55	0.470228202
3.56	0.547637685
3.57	0.616410594
3.58	0.67546234
3.59	0.723861642
3.6	0.760845213
3.61	0.785829801
3.62	0.798421383
3.63	0.798421383
3.64	0.785829801
3.65	0.760845213
3.66	0.723861642
3.67	0.67546234
3.68	0.616410594
3.69	0.547637685
3.7	0.470228202
3.71	0.385402939
3.72	0.294499642
3.73	0.19895191
3.74	0.100266587
3.75	4.31235E-15
3.76	-0.100266587
3.77	-0.19895191
3.78	-0.294499642
3.79	-0.385402939
3.8	-0.470228202
3.81	-0.547637685
3.82	-0.616410594
3.83	-0.67546234
3.84	-0.723861642
3.85	-0.760845213
3.86	-0.785829801
3.87	-0.798421383
3.88	-0.798421383
3.89	-0.785829801
3.9	-0.760845213
3.91	-0.723861642
3.92	-0.67546234
3.93	-0.616410594
3.94	-0.547637685
3.95	-0.470228202
3.96	-0.385402939
3.97	-0.294499642
3.98	-0.19895191
3.99	-0.100266587
4	-1.56819E-15
4.01	0.100266587
4.02	0.19895191
4.03	0.294499642
4.04	0.385402939
4.05	0.470228202
4.06	0.547637685
4.07	0.616410594
4.08	0.67546234
4.09	0.723861642
4.1	0.760845213
4.11	0.785829801
4.12	0.798421383
4.13	0.798421383
4.14	0.785829801
4.15	0.760845213
4.16	0.723861642
4.17	0.67546234
4.18	0.616410594
4.19	0.547637685
4.2	0.470228202
4.21	0.385402939
4.22	0.294499642
4.23	0.19895191
4.24	0.100266587
4.25	-1.17597E-15
4.26	-0.100266587
4.27	-0.19895191
4.28	-0.294499642
4.29	-0.385402939
4.3	-0.470228202
4.31	-0.547637685
4.32	-0.616410594
4.33	-0.67546234
4.34	-0.723861642
4.35	-0.760845213
4.36	-0.785829801
4.37	-0.798421383
4.38	-0.798421383
4.39	-0.785829801
4.4	-0.760845213
4.41	-0.723861642
4.42	-0.67546234
4.43	-0.616410594
4.44	-0.547637685
4.45	-0.470228202
4.46	-0.385402939
4.47	-0.294499642
4.48	-0.19895191
4.49	-0.100266587
4.5	-1.76421E-15
4.51	0.100266587
4.52	0.19895191
4.53	0.294499642
4.54	0.385402939
4.55	0.470228202
4.56	0.547637685
4.57	0.616410594
4.58	0.67546234
4.59	0.723861642
4.6	0.760845213
4.61	0.785829801
4.62	0.798421383
4.63	0.798421383
4.64	0.785829801
4.65	0.760845213
4.66	0.723861642
4.67	0.67546234
4.68	0.616410594
4.69	0.547637685
4.7	0.470228202
4.71	0.385402939
4.72	0.294499642
4.73	0.19895191
4.74	0.100266587
4.75	4.7044E-15
4.76	-0.100266587
4.77	-0.19895191
4.78	-0.294499642
4.79	-0.385402939
4.8	-0.470228202
4.81	-0.547637685
4.82	-0.616410594
4.83	-0.67546234
4.84	-0.723861642
4.85	-0.760845213
4.86	-0.785829801
4.87	-0.798421383
4.88	-0.798421383
4.89	-0.785829801
4.9	-0.760845213
4.91	-0.723861642
4.92	-0.67546234
4.93	-0.616410594
4.94	-0.547637685
4.95	-0.470228202
4.96	-0.385402939
4.97	-0.294499642
4.98	-0.19895191
4.99	-0.100266587
5	-1.96024E-15
5.01	0.100266587
5.02	0.19895191
5.03	0.294499642
5.04	0.385402939
5.05	0.470228202
5.06	0.547637685
5.07	0.616410594
5.08	0.67546234
5.09	0.723861642
5.1	0.760845213
5.11	0.785829801
5.12	0.798421383
5.13	0.798421383
5.14	0.785829801
5.15	0.760845213
5.16	0.723861642
5.17	0.67546234
5.18	0.616410594
5.19	0.547637685
5.2	0.470228202
5.21	0.385402939
5.22	0.294499642
5.23	0.19895191
5.24	0.100266587
5.25	-7.83922E-16
5.26	-0.100266587
5.27	-0.19895191
5.28	-0.294499642
5.29	-0.385402939
5.3	-0.470228202
5.31	-0.547637685
5.32	-0.616410594
5.33	-0.67546234
5.34	-0.723861642
5.35	-0.760845213
5.36	-0.785829801
5.37	-0.798421383
5.38	-0.798421383
5.39	-0.785829801
5.4	-0.760845213
5.41	-0.723861642
5.42	-0.67546234
5.43	-0.616410594
5.44	-0.547637685
5.45	-0.470228202
5.46	-0.385402939
5.47	-0.294499642
5.48	-0.19895191
5.49	-0.100266587
5.5	-7.8406E-15
5.51	0.100266587
5.52	0.19895191
5.53	0.294499642
5.54	0.385402939
5.55	0.470228202
5.56	0.547637685
5.57	0.616410594
5.58	0.67546234
5.59	0.723861642
5.6	0.760845213
5.61	0.785829801
5.62	0.798421383
5.63	0.798421383
5.64	0.785829801
5.65	0.760845213
5.66	0.723861642
5.67	0.67546234
5.68	0.616410594
5.69	0.547637685
5.7	0.470228202
5.71	0.385402939
5.72	0.294499642
5.73	0.19895191
5.74	0.100266587
5.75	5.09644E-15
5.76	-0.100266587
5.77	-0.19895191
5.78	-0.294499642
5.79	-0.385402939
5.8	-0.470228202
5.81	-0.547637685
5.82	-0.616410594
5.83	-0.67546234
5.84	-0.723861642
5.85	-0.760845213
5.86	-0.785829801
5.87	-0.798421383
5.88	-0.798421383
5.89	-0.785829801
5.9	-0.760845213
5.91	-0.723861642
5.92	-0.67546234
5.93	-0.616410594
5.94	-0.547637685
5.95	-0.470228202
5.96	-0.385402939
5.97	-0.294499642
5.98	-0.19895191
5.99	-0.100266587
6	-2.35229E-15
6.01	0.100266587
6.02	0.19895191
6.03	0.294499642
6.04	0.385402939
6.05	0.470228202
6.06	0.547637685
6.07	0.616410594
6.08	0.67546234
6.09	0.723861642
6.1	0.760845213
6.11	0.785829801
6.12	0.798421383
6.13	0.798421383
6.14	0.785829801
6.15	0.760845213
6.16	0.723861642
6.17	0.67546234
6.18	0.616410594
6.19	0.547637685
6.2	0.470228202
6.21	0.385402939
6.22	0.294499642
6.23	0.19895191
6.24	0.100266587
6.25	-3.91874E-16
6.26	-0.100266587
6.27	-0.19895191
6.28	-0.294499642
6.29	-0.385402939
6.3	-0.470228202
6.31	-0.547637685
6.32	-0.616410594
6.33	-0.67546234
6.34	-0.723861642
6.35	-0.760845213
6.36	-0.785829801
6.37	-0.798421383
6.38	-0.798421383
6.39	-0.785829801
6.4	-0.760845213
6.41	-0.723861642
6.42	-0.67546234
6.43	-0.616410594
6.44	-0.547637685
6.45	-0.470228202
6.46	-0.385402939
6.47	-0.294499642
6.48	-0.19895191
6.49	-0.100266587
6.5	3.13603E-15
6.51	0.100266587
6.52	0.19895191
6.53	0.294499642
6.54	0.385402939
6.55	0.470228202
6.56	0.547637685
6.57	0.616410594
6.58	0.67546234
6.59	0.723861642
6.6	0.760845213
6.61	0.785829801
6.62	0.798421383
6.63	0.798421383
6.64	0.785829801
6.65	0.760845213
6.66	0.723861642
6.67	0.67546234
6.68	0.616410594
6.69	0.547637685
6.7	0.470228202
6.71	0.385402939
6.72	0.294499642
6.73	0.19895191
6.74	0.100266587
6.75	5.48849E-15
6.76	-0.100266587
6.77	-0.19895191
6.78	-0.294499642
6.79	-0.385402939
6.8	-0.470228202
6.81	-0.547637685
6.82	-0.616410594
6.83	-0.67546234
6.84	-0.723861642
6.85	-0.760845213
6.86	-0.785829801
6.87	-0.798421383
6.88	-0.798421383
6.89	-0.785829801
6.9	-0.760845213
6.91	-0.723861642
6.92	-0.67546234
6.93	-0.616410594
6.94	-0.547637685
6.95	-0.470228202
6.96	-0.385402939
6.97	-0.294499642
6.98	-0.19895191
6.99	-0.100266587
7	-2.74433E-15
7.01	0.100266587
7.02	0.19895191
7.03	0.294499642
7.04	0.385402939
7.05	0.470228202
7.06	0.547637685
7.07	0.616410594
7.08	0.67546234
7.09	0.723861642
7.1	0.760845213
7.11	0.785829801
7.12	0.798421383
7.13	0.798421383
7.14	0.785829801
7.15	0.760845213
7.16	0.723861642
7.17	0.67546234
7.18	0.616410594
7.19	0.547637685
7.2	0.470228202
7.21	0.385402939
7.22	0.294499642
7.23	0.19895191
7.24	0.100266587
7.25	1.73472E-19
7.26	-0.100266587
7.27	-0.19895191
7.28	-0.294499642
7.29	-0.385402939
7.3	-0.470228202
7.31	-0.547637685
7.32	-0.616410594
7.33	-0.67546234
7.34	-0.723861642
7.35	-0.760845213
7.36	-0.785829801
7.37	-0.798421383
7.38	-0.798421383
7.39	-0.785829801
7.4	-0.760845213
7.41	-0.723861642
7.42	-0.67546234
7.43	-0.616410594
7.44	-0.547637685
7.45	-0.470228202
7.46	-0.385402939
7.47	-0.294499642
7.48	-0.19895191
7.49	-0.100266587
7.5	-8.6247E-15
7.51	0.100266587
7.52	0.19895191
7.53	0.294499642
7.54	0.385402939
7.55	0.470228202
7.56	0.547637685
7.57	0.616410594
7.58	0.67546234
7.59	0.723861642
7.6	0.760845213
7.61	0.785829801
7.62	0.798421383
7.63	0.798421383
7.64	0.785829801
7.65	0.760845213
7.66	0.723861642
7.67	0.67546234
7.68	0.616410594
7.69	0.547637685
7.7	0.470228202
7.71	0.385402939
7.72	0.294499642
7.73	0.19895191
7.74	0.100266587
7.75	5.88054E-15
7.76	-0.100266587
7.77	-0.19895191
7.78	-0.294499642
7.79	-0.385402939
7.8	-0.470228202
7.81	-0.547637685
7.82	-0.616410594
7.83	-0.67546234
7.84	-0.723861642
7.85	-0.760845213
7.86	-0.785829801
7.87	-0.798421383
7.88	-0.798421383
7.89	-0.785829801
7.9	-0.760845213
7.91	-0.723861642
7.92	-0.67546234
7.93	-0.616410594
7.94	-0.547637685
7.95	-0.470228202
7.96	-0.385402939
7.97	-0.294499642
7.98	-0.19895191
7.99	-0.100266587
8	-3.13638E-15
8.01	0.100266587
8.02	0.19895191
8.03	0.294499642
8.04	0.385402939
8.05	0.470228202
8.06	0.547637685
8.07	0.616410594
8.08	0.67546234
8.09	0.723861642
8.1	0.760845213
8.11	0.785829801
8.12	0.798421383
8.13	0.798421383
8.14	0.785829801
8.15	0.760845213
8.16	0.723861642
8.17	0.67546234
8.18	0.616410594
8.19	0.547637685
8.2	0.470228202
8.21	0.385402939
8.22	0.294499642
8.23	0.19895191
8.24	0.100266587
8.25	3.92221E-16
8.26	-0.100266587
8.27	-0.19895191
8.28	-0.294499642
8.29	-0.385402939
8.3	-0.470228202
8.31	-0.547637685
8.32	-0.616410594
8.33	-0.67546234
8.34	-0.723861642
8.35	-0.760845213
8.36	-0.785829801
8.37	-0.798421383
8.38	-0.798421383
8.39	-0.785829801
8.4	-0.760845213
8.41	-0.723861642
8.42	-0.67546234
8.43	-0.616410594
8.44	-0.547637685
8.45	-0.470228202
8.46	-0.385402939
8.47	-0.294499642
8.48	-0.19895191
8.49	-0.100266587
8.5	2.35194E-15
8.51	0.100266587
8.52	0.19895191
8.53	0.294499642
8.54	0.385402939
8.55	0.470228202
8.56	0.547637685
8.57	0.616410594
8.58	0.67546234
8.59	0.723861642
8.6	0.760845213
8.61	0.785829801
8.62	0.798421383
8.63	0.798421383
8.64	0.785829801
8.65	0.760845213
8.66	0.723861642
8.67	0.67546234
8.68	0.616410594
8.69	0.547637685
8.7	0.470228202
8.71	0.385402939
8.72	0.294499642
8.73	0.19895191
8.74	0.100266587
8.75	6.27259E-15
8.76	-0.100266587
8.77	-0.19895191
8.78	-0.294499642
8.79	-0.385402939
8.8	-0.470228202
8.81	-0.547637685
8.82	-0.616410594
8.83	-0.67546234
8.84	-0.723861642
8.85	-0.760845213
8.86	-0.785829801
8.87	-0.798421383
8.88	-0.798421383
8.89	-0.785829801
8.9	-0.760845213
8.91	-0.723861642
8.92	-0.67546234
8.93	-0.616410594
8.94	-0.547637685
8.95	-0.470228202
8.96	-0.385402939
8.97	-0.294499642
8.98	-0.19895191
8.99	-0.100266587
9	-3.52843E-15
9.01	0.100266587
9.02	0.19895191
9.03	0.294499642
9.04	0.385402939
9.05	0.470228202
9.06	0.547637685
9.07	0.616410594
9.08	0.67546234
9.09	0.723861642
9.1	0.760845213
9.11	0.785829801
9.12	0.798421383
9.13	0.798421383
9.14	0.785829801
9.15	0.760845213
9.16	0.723861642
9.17	0.67546234
9.18	0.616410594
9.19	0.547637685
9.2	0.470228202
9.21	0.385402939
9.22	0.294499642
9.23	0.19895191
9.24	0.100266587
9.25	7.84268E-16
9.26	-0.100266587
9.27	-0.19895191
9.28	-0.294499642
9.29	-0.385402939
9.3	-0.470228202
9.31	-0.547637685
9.32	-0.616410594
9.33	-0.67546234
9.34	-0.723861642
9.35	-0.760845213
9.36	-0.785829801
9.37	-0.798421383
9.38	-0.798421383
9.39	-0.785829801
9.4	-0.760845213
9.41	-0.723861642
9.42	-0.67546234
9.43	-0.616410594
9.44	-0.547637685
9.45	-0.470228202
9.46	-0.385402939
9.47	-0.294499642
9.48	-0.19895191
9.49	-0.100266587
9.5	-9.40879E-15
9.51	0.100266587
9.52	0.19895191
9.53	0.294499642
9.54	0.385402939
9.55	0.470228202
9.56	0.547637685
9.57	0.616410594
9.58	0.67546234
9.59	0.723861642
9.6	0.760845213
9.61	0.785829801
9.62	0.798421383
9.63	0.798421383
9.64	0.785829801
9.65	0.760845213
9.66	0.723861642
9.67	0.67546234
9.68	0.616410594
9.69	0.547637685
9.7	0.470228202
9.71	0.385402939
9.72	0.294499642
9.73	0.19895191
9.74	0.100266587
9.75	6.66463E-15
9.76	-0.100266587
9.77	-0.19895191
9.78	-0.294499642
9.79	-0.385402939
9.8	-0.470228202
9.81	-0.547637685
9.82	-0.616410594
9.83	-0.67546234
9.84	-0.723861642
9.85	-0.760845213
9.86	-0.785829801
9.87	-0.798421383
9.88	-0.798421383
9.89	-0.785829801
9.9	-0.760845213
9.91	-0.723861642
9.92	-0.67546234
9.93	-0.616410594
9.94	-0.547637685
9.95	-0.470228202
9.96	-0.385402939
9.97	-0.294499642
9.98	-0.19895191
9.99	-0.100266587
10	-3.92048E-15
10.01	0.100266587
10.02	0.19895191
10.03	0.294499642
10.04	0.385402939
10.05	0.470228202
10.06	0.547637685
10.07	0.616410594
10.08	0.67546234
10.09	0.723861642
10.1	0.760845213
10.11	0.785829801
10.12	0.798421383
10.13	0.798421383
10.14	0.785829801
10.15	0.760845213
10.16	0.723861642
10.17	0.67546234
10.18	0.616410594
10.19	0.547637685
10.2	0.470228202
10.21	0.385402939
10.22	0.294499642
10.23	0.19895191
10.24	0.100266587
10.25	1.2545E-14
10.26	-0.100266587
10.27	-0.19895191
10.28	-0.294499642
10.29	-0.385402939
10.3	-0.470228202
10.31	-0.547637685
10.32	-0.616410594
10.33	-0.67546234
10.34	-0.723861642
10.35	-0.760845213
10.36	-0.785829801
10.37	-0.798421383
10.38	-0.798421383
10.39	-0.785829801
10.4	-0.760845213
10.41	-0.723861642
10.42	-0.67546234
10.43	-0.616410594
10.44	-0.547637685
10.45	-0.470228202
10.46	-0.385402939
10.47	-0.294499642
10.48	-0.19895191
10.49	-0.100266587
10.5	1.56784E-15
10.51	0.100266587
10.52	0.19895191
10.53	0.294499642
10.54	0.385402939
10.55	0.470228202
10.56	0.547637685
10.57	0.616410594
10.58	0.67546234
10.59	0.723861642
10.6	0.760845213
10.61	0.785829801
10.62	0.798421383
10.63	0.798421383
10.64	0.785829801
10.65	0.760845213
10.66	0.723861642
10.67	0.67546234
10.68	0.616410594
10.69	0.547637685
10.7	0.470228202
10.71	0.385402939
10.72	0.294499642
10.73	0.19895191
10.74	0.100266587
10.75	7.05668E-15
10.76	-0.100266587
10.77	-0.19895191
10.78	-0.294499642
10.79	-0.385402939
10.8	-0.470228202
10.81	-0.547637685
10.82	-0.616410594
10.83	-0.67546234
10.84	-0.723861642
10.85	-0.760845213
10.86	-0.785829801
10.87	-0.798421383
10.88	-0.798421383
10.89	-0.785829801
10.9	-0.760845213
10.91	-0.723861642
10.92	-0.67546234
10.93	-0.616410594
10.94	-0.547637685
10.95	-0.470228202
10.96	-0.385402939
10.97	-0.294499642
10.98	-0.19895191
10.99	-0.100266587
11	-1.56812E-14
11.01	0.100266587
11.02	0.19895191
11.03	0.294499642
11.04	0.385402939
11.05	0.470228202
11.06	0.547637685
11.07	0.616410594
11.08	0.67546234
11.09	0.723861642
11.1	0.760845213
11.11	0.785829801
11.12	0.798421383
11.13	0.798421383
11.14	0.785829801
11.15	0.760845213
11.16	0.723861642
11.17	0.67546234
11.18	0.616410594
11.19	0.547637685
11.2	0.470228202
11.21	0.385402939
11.22	0.294499642
11.23	0.19895191
11.24	0.100266587
11.25	1.56836E-15
11.26	-0.100266587
11.27	-0.19895191
11.28	-0.294499642
11.29	-0.385402939
11.3	-0.470228202
11.31	-0.547637685
11.32	-0.616410594
11.33	-0.67546234
11.34	-0.723861642
11.35	-0.760845213
11.36	-0.785829801
11.37	-0.798421383
11.38	-0.798421383
11.39	-0.785829801
11.4	-0.760845213
11.41	-0.723861642
11.42	-0.67546234
11.43	-0.616410594
11.44	-0.547637685
11.45	-0.470228202
11.46	-0.385402939
11.47	-0.294499642
11.48	-0.19895191
11.49	-0.100266587
11.5	-1.01929E-14
11.51	0.100266587
11.52	0.19895191
11.53	0.294499642
11.54	0.385402939
11.55	0.470228202
11.56	0.547637685
11.57	0.616410594
11.58	0.67546234
11.59	0.723861642
11.6	0.760845213
11.61	0.785829801
11.62	0.798421383
11.63	0.798421383
11.64	0.785829801
11.65	0.760845213
11.66	0.723861642
11.67	0.67546234
11.68	0.616410594
11.69	0.547637685
11.7	0.470228202
11.71	0.385402939
11.72	0.294499642
11.73	0.19895191
11.74	0.100266587
11.75	-3.91995E-15
11.76	-0.100266587
11.77	-0.19895191
11.78	-0.294499642
11.79	-0.385402939
11.8	-0.470228202
11.81	-0.547637685
11.82	-0.616410594
11.83	-0.67546234
11.84	-0.723861642
11.85	-0.760845213
11.86	-0.785829801
11.87	-0.798421383
11.88	-0.798421383
11.89	-0.785829801
11.9	-0.760845213
11.91	-0.723861642
11.92	-0.67546234
11.93	-0.616410594
11.94	-0.547637685
11.95	-0.470228202
11.96	-0.385402939
11.97	-0.294499642
11.98	-0.19895191
11.99	-0.100266587
12	-4.70457E-15
12.01	0.100266587
12.02	0.19895191
12.03	0.294499642
12.04	0.385402939
12.05	0.470228202
12.06	0.547637685
12.07	0.616410594
12.08	0.67546234
12.09	0.723861642
12.1	0.760845213
12.11	0.785829801
12.12	0.798421383
12.13	0.798421383
12.14	0.785829801
12.15	0.760845213
12.16	0.723861642
12.17	0.67546234
12.18	0.616410594
12.19	0.547637685
12.2	0.470228202
12.21	0.385402939
12.22	0.294499642
12.23	0.19895191
12.24	0.100266587
12.25	1.33291E-14
12.26	-0.100266587
12.27	-0.19895191
12.28	-0.294499642
12.29	-0.385402939
12.3	-0.470228202
12.31	-0.547637685
12.32	-0.616410594
12.33	-0.67546234
12.34	-0.723861642
12.35	-0.760845213
12.36	-0.785829801
12.37	-0.798421383
12.38	-0.798421383
12.39	-0.785829801
12.4	-0.760845213
12.41	-0.723861642
12.42	-0.67546234
12.43	-0.616410594
12.44	-0.547637685
12.45	-0.470228202
12.46	-0.385402939
12.47	-0.294499642
12.48	-0.19895191
12.49	-0.100266587
12.5	7.83748E-16
12.51	0.100266587
12.52	0.19895191
12.53	0.294499642
12.54	0.385402939
12.55	0.470228202
12.56	0.547637685
12.57	0.616410594
12.58	0.67546234
12.59	0.723861642
12.6	0.760845213
12.61	0.785829801
12.62	0.798421383
12.63	0.798421383
12.64	0.785829801
12.65	0.760845213
12.66	0.723861642
12.67	0.67546234
12.68	0.616410594
12.69	0.547637685
12.7	0.470228202
12.71	0.385402939
12.72	0.294499642
12.73	0.19895191
12.74	0.100266587
12.75	7.84078E-15
12.76	-0.100266587
12.77	-0.19895191
12.78	-0.294499642
12.79	-0.385402939
12.8	-0.470228202
12.81	-0.547637685
12.82	-0.616410594
12.83	-0.67546234
12.84	-0.723861642
12.85	-0.760845213
12.86	-0.785829801
12.87	-0.798421383
12.88	-0.798421383
12.89	-0.785829801
12.9	-0.760845213
12.91	-0.723861642
12.92	-0.67546234
12.93	-0.616410594
12.94	-0.547637685
12.95	-0.470228202
12.96	-0.385402939
12.97	-0.294499642
12.98	-0.19895191
12.99	-0.100266587
13	6.27207E-15
13.01	0.100266587
13.02	0.19895191
13.03	0.294499642
13.04	0.385402939
13.05	0.470228202
13.06	0.547637685
13.07	0.616410594
13.08	0.67546234
13.09	0.723861642
13.1	0.760845213
13.11	0.785829801
13.12	0.798421383
13.13	0.798421383
13.14	0.785829801
13.15	0.760845213
13.16	0.723861642
13.17	0.67546234
13.18	0.616410594
13.19	0.547637685
13.2	0.470228202
13.21	0.385402939
13.22	0.294499642
13.23	0.19895191
13.24	0.100266587
