5001  0.0100000000	
1.81	0.609954009
1.82	0.603401105
1.83	0.596752916
1.84	0.590010494
1.85	0.583174902
1.86	0.57624722
1.87	0.569228542
1.88	0.562119976
1.89	0.554922645
1.9	0.547637685
1.91	0.540266246
1.92	0.532809494
1.93	0.525268605
1.94	0.517644769
1.95	0.509939192
1.96	0.502153089
1.97	0.49428769
1.98	0.486344238
1.99	0.478323986
2	0.470228202
2.01	0.462058163
2.02	0.453815159
2.03	0.445500493
2.04	0.437115477
2.05	0.428661436
2.06	0.420139704
2.07	0.411551627
2.08	0.402898561
2.09	0.394181873
2.1	0.385402939
2.11	0.376563146
2.12	0.367663888
2.13	0.358706573
2.14	0.349692613
2.15	0.340623433
2.16	0.331500465
2.17	0.322325149
2.18	0.313098933
2.19	0.303823276
2.2	0.294499642
2.21	0.285129503
2.22	0.275714339
2.23	0.266255636
2.24	0.256754888
2.25	0.247213595
2.26	0.237633265
2.27	0.22801541
2.28	0.218361548
2.29	0.208673205
2.3	0.19895191
2.31	0.189199198
2.32	0.179416609
2.33	0.169605688
2.34	0.159767984
2.35	0.149905052
2.36	0.140018447
2.37	0.130109732
2.38	0.120180471
2.39	0.110232233
2.4	0.100266587
2.41	0.090285108
2.42	0.080289372
2.43	0.070280957
2.44	0.060261444
2.45	0.050232416
2.46	0.040195455
2.47	0.030152146
2.48	0.020104076
2.49	0.010052832
2.5	9.80119E-17
2.51	-0.010052832
2.52	-0.020104076
2.53	-0.030152146
2.54	-0.040195455
2.55	-0.050232416
2.56	-0.060261444
2.57	-0.070280957
2.58	-0.080289372
2.59	-0.090285108
2.6	-0.100266587
2.61	-0.110232233
2.62	-0.120180471
2.63	-0.130109732
2.64	-0.140018447
2.65	-0.149905052
2.66	-0.159767984
2.67	-0.169605688
2.68	-0.179416609
2.69	-0.189199198
2.7	-0.19895191
2.71	-0.208673205
2.72	-0.218361548
2.73	-0.22801541
2.74	-0.237633265
2.75	-0.247213595
2.76	-0.256754888
2.77	-0.266255636
2.78	-0.275714339
2.79	-0.285129503
2.8	-0.294499642
2.81	-0.303823276
2.82	-0.313098933
2.83	-0.322325149
2.84	-0.331500465
2.85	-0.340623433
2.86	-0.349692613
2.87	-0.358706573
2.88	-0.367663888
2.89	-0.376563146
2.9	-0.385402939
2.91	-0.394181873
2.92	-0.402898561
2.93	-0.411551627
2.94	-0.420139704
2.95	-0.428661436
2.96	-0.437115477
2.97	-0.445500493
2.98	-0.453815159
2.99	-0.462058163
3	-0.470228202
3.01	-0.478323986
3.02	-0.486344238
3.03	-0.49428769
3.04	-0.502153089
3.05	-0.509939192
3.06	-0.517644769
3.07	-0.525268605
3.08	-0.532809494
3.09	-0.540266246
3.1	-0.547637685
3.11	-0.554922645
3.12	-0.562119976
3.13	-0.569228542
3.14	-0.57624722
3.15	-0.583174902
3.16	-0.590010494
3.17	-0.596752916
3.18	-0.603401105
3.19	-0.609954009
3.2	-0.616410594
3.21	-0.622769841
3.22	-0.629030746
3.23	-0.635192319
3.24	-0.641253588
3.25	-0.647213595
3.26	-0.653071401
3.27	-0.658826078
3.28	-0.664476719
3.29	-0.670022432
3.3	-0.67546234
3.31	-0.680795585
3.32	-0.686021325
3.33	-0.691138734
3.34	-0.696147004
3.35	-0.701045344
3.36	-0.705832981
3.37	-0.710509159
3.38	-0.715073139
3.39	-0.719524201
3.4	-0.723861642
3.41	-0.728084777
3.42	-0.732192938
3.43	-0.736185478
3.44	-0.740061765
3.45	-0.743821189
3.46	-0.747463154
3.47	-0.750987086
3.48	-0.754392429
3.49	-0.757678644
3.5	-0.760845213
3.51	-0.763891636
3.52	-0.766817431
3.53	-0.769622137
3.54	-0.772305311
3.55	-0.774866529
3.56	-0.777305386
3.57	-0.779621498
3.58	-0.781814499
3.59	-0.783884042
3.6	-0.785829801
3.61	-0.787651468
3.62	-0.789348755
3.63	-0.790921396
3.64	-0.792369141
3.65	-0.793691761
3.66	-0.794889048
3.67	-0.795960814
3.68	-0.796906887
3.69	-0.79772712
3.7	-0.798421383
3.71	-0.798989565
3.72	-0.799431578
3.73	-0.799747351
3.74	-0.799936835
3.75	-0.8
3.76	-0.799936835
3.77	-0.799747351
3.78	-0.799431578
3.79	-0.798989565
3.8	-0.798421383
3.81	-0.79772712
3.82	-0.796906887
3.83	-0.795960814
3.84	-0.794889048
3.85	-0.793691761
3.86	-0.792369141
3.87	-0.790921396
3.88	-0.789348755
3.89	-0.787651468
3.9	-0.785829801
3.91	-0.783884042
3.92	-0.781814499
3.93	-0.779621498
3.94	-0.777305386
3.95	-0.774866529
3.96	-0.772305311
3.97	-0.769622137
3.98	-0.766817431
3.99	-0.763891636
4	-0.760845213
4.01	-0.757678644
4.02	-0.754392429
4.03	-0.750987086
4.04	-0.747463154
4.05	-0.743821189
4.06	-0.740061765
4.07	-0.736185478
4.08	-0.732192938
4.09	-0.728084777
4.1	-0.723861642
4.11	-0.719524201
4.12	-0.715073139
4.13	-0.710509159
4.14	-0.705832981
4.15	-0.701045344
4.16	-0.696147004
4.17	-0.691138734
4.18	-0.686021325
4.19	-0.680795585
4.2	-0.67546234
4.21	-0.670022432
4.22	-0.664476719
4.23	-0.658826078
4.24	-0.653071401
4.25	-0.647213595
4.26	-0.641253588
4.27	-0.635192319
4.28	-0.629030746
4.29	-0.622769841
4.3	-0.616410594
4.31	-0.609954009
4.32	-0.603401105
4.33	-0.596752916
4.34	-0.590010494
4.35	-0.583174902
4.36	-0.57624722
4.37	-0.569228542
4.38	-0.562119976
4.39	-0.554922645
4.4	-0.547637685
4.41	-0.540266246
4.42	-0.532809494
4.43	-0.525268605
4.44	-0.517644769
4.45	-0.509939192
4.46	-0.502153089
4.47	-0.49428769
4.48	-0.486344238
4.49	-0.478323986
4.5	-0.470228202
4.51	-0.462058163
4.52	-0.453815159
4.53	-0.445500493
4.54	-0.437115477
4.55	-0.428661436
4.56	-0.420139704
4.57	-0.411551627
4.58	-0.402898561
4.59	-0.394181873
4.6	-0.385402939
4.61	-0.376563146
4.62	-0.367663888
4.63	-0.358706573
4.64	-0.349692613
4.65	-0.340623433
4.66	-0.331500465
4.67	-0.322325149
4.68	-0.313098933
4.69	-0.303823276
4.7	-0.294499642
4.71	-0.285129503
4.72	-0.275714339
4.73	-0.266255636
4.74	-0.256754888
4.75	-0.247213595
4.76	-0.237633265
4.77	-0.22801541
4.78	-0.218361548
4.79	-0.208673205
4.8	-0.19895191
4.81	-0.189199198
4.82	-0.179416609
4.83	-0.169605688
4.84	-0.159767984
4.85	-0.149905052
4.86	-0.140018447
4.87	-0.130109732
4.88	-0.120180471
4.89	-0.110232233
4.9	-0.100266587
4.91	-0.090285108
4.92	-0.080289372
4.93	-0.070280957
4.94	-0.060261444
4.95	-0.050232416
4.96	-0.040195455
4.97	-0.030152146
4.98	-0.020104076
4.99	-0.010052832
5	-1.96024E-16
5.01	0.010052832
5.02	0.020104076
5.03	0.030152146
5.04	0.040195455
5.05	0.050232416
5.06	0.060261444
5.07	0.070280957
5.08	0.080289372
5.09	0.090285108
5.1	0.100266587
5.11	0.110232233
5.12	0.120180471
5.13	0.130109732
5.14	0.140018447
5.15	0.149905052
5.16	0.159767984
5.17	0.169605688
5.18	0.179416609
5.19	0.189199198
5.2	0.19895191
5.21	0.208673205
5.22	0.218361548
5.23	0.22801541
5.24	0.237633265
5.25	0.247213595
5.26	0.256754888
5.27	0.266255636
5.28	0.275714339
5.29	0.285129503
5.3	0.294499642
5.31	0.303823276
5.32	0.313098933
5.33	0.322325149
5.34	0.331500465
5.35	0.340623433
5.36	0.349692613
5.37	0.358706573
5.38	0.367663888
5.39	0.376563146
5.4	0.385402939
5.41	0.394181873
5.42	0.402898561
5.43	0.411551627
5.44	0.420139704
5.45	0.428661436
5.46	0.437115477
5.47	0.445500493
5.48	0.453815159
5.49	0.462058163
5.5	0.470228202
5.51	0.478323986
5.52	0.486344238
5.53	0.49428769
5.54	0.502153089
5.55	0.509939192
5.56	0.517644769
5.57	0.525268605
5.58	0.532809494
5.59	0.540266246
5.6	0.547637685
5.61	0.554922645
5.62	0.562119976
5.63	0.569228542
5.64	0.57624722
5.65	0.583174902
5.66	0.590010494
5.67	0.596752916
5.68	0.603401105
5.69	0.609954009
5.7	0.616410594
5.71	0.622769841
5.72	0.629030746
5.73	0.635192319
5.74	0.641253588
5.75	0.647213595
5.76	0.653071401
5.77	0.658826078
5.78	0.664476719
5.79	0.670022432
5.8	0.67546234
5.81	0.680795585
5.82	0.686021325
5.83	0.691138734
5.84	0.696147004
5.85	0.701045344
5.86	0.705832981
5.87	0.710509159
5.88	0.715073139
5.89	0.719524201
5.9	0.723861642
5.91	0.728084777
5.92	0.732192938
5.93	0.736185478
5.94	0.740061765
5.95	0.743821189
5.96	0.747463154
5.97	0.750987086
5.98	0.754392429
5.99	0.757678644
6	0.760845213
6.01	0.763891636
6.02	0.766817431
6.03	0.769622137
6.04	0.772305311
6.05	0.774866529
6.06	0.777305386
6.07	0.779621498
6.08	0.781814499
6.09	0.783884042
6.1	0.785829801
6.11	0.787651468
6.12	0.789348755
6.13	0.790921396
6.14	0.792369141
6.15	0.793691761
6.16	0.794889048
6.17	0.795960814
6.18	0.796906887
6.19	0.79772712
6.2	0.798421383
6.21	0.798989565
6.22	0.799431578
6.23	0.799747351
6.24	0.799936835
6.25	0.8
6.26	0.799936835
6.27	0.799747351
6.28	0.799431578
6.29	0.798989565
6.3	0.798421383
6.31	0.79772712
6.32	0.796906887
6.33	0.795960814
6.34	0.794889048
6.35	0.793691761
6.36	0.792369141
6.37	0.790921396
6.38	0.789348755
6.39	0.787651468
6.4	0.785829801
6.41	0.783884042
6.42	0.781814499
6.43	0.779621498
6.44	0.777305386
6.45	0.774866529
6.46	0.772305311
6.47	0.769622137
6.48	0.766817431
6.49	0.763891636
6.5	0.760845213
6.51	0.757678644
6.52	0.754392429
6.53	0.750987086
6.54	0.747463154
6.55	0.743821189
6.56	0.740061765
6.57	0.736185478
6.58	0.732192938
6.59	0.728084777
6.6	0.723861642
6.61	0.719524201
6.62	0.715073139
6.63	0.710509159
6.64	0.705832981
6.65	0.701045344
6.66	0.696147004
6.67	0.691138734
6.68	0.686021325
6.69	0.680795585
6.7	0.67546234
6.71	0.670022432
6.72	0.664476719
6.73	0.658826078
6.74	0.653071401
6.75	0.647213595
6.76	0.641253588
6.77	0.635192319
6.78	0.629030746
6.79	0.622769841
6.8	0.616410594
6.81	0.609954009
6.82	0.603401105
6.83	0.596752916
6.84	0.590010494
6.85	0.583174902
6.86	0.57624722
6.87	0.569228542
6.88	0.562119976
6.89	0.554922645
6.9	0.547637685
6.91	0.540266246
6.92	0.532809494
6.93	0.525268605
6.94	0.517644769
6.95	0.509939192
6.96	0.502153089
6.97	0.49428769
6.98	0.486344238
6.99	0.478323986
7	0.470228202
7.01	0.462058163
7.02	0.453815159
7.03	0.445500493
7.04	0.437115477
7.05	0.428661436
7.06	0.420139704
7.07	0.411551627
7.08	0.402898561
7.09	0.394181873
7.1	0.385402939
7.11	0.376563146
7.12	0.367663888
7.13	0.358706573
7.14	0.349692613
7.15	0.340623433
7.16	0.331500465
7.17	0.322325149
7.18	0.313098933
7.19	0.303823276
7.2	0.294499642
7.21	0.285129503
7.22	0.275714339
7.23	0.266255636
7.24	0.256754888
7.25	0.247213595
7.26	0.237633265
7.27	0.22801541
7.28	0.218361548
7.29	0.208673205
7.3	0.19895191
7.31	0.189199198
7.32	0.179416609
7.33	0.169605688
7.34	0.159767984
7.35	0.149905052
7.36	0.140018447
7.37	0.130109732
7.38	0.120180471
7.39	0.110232233
7.4	0.100266587
7.41	0.090285108
7.42	0.080289372
7.43	0.070280957
7.44	0.060261444
7.45	0.050232416
7.46	0.040195455
7.47	0.030152146
7.48	0.020104076
7.49	0.010052832
7.5	2.94036E-16
7.51	-0.010052832
7.52	-0.020104076
7.53	-0.030152146
7.54	-0.040195455
7.55	-0.050232416
7.56	-0.060261444
7.57	-0.070280957
7.58	-0.080289372
7.59	-0.090285108
7.6	-0.100266587
7.61	-0.110232233
7.62	-0.120180471
7.63	-0.130109732
7.64	-0.140018447
7.65	-0.149905052
7.66	-0.159767984
7.67	-0.169605688
7.68	-0.179416609
7.69	-0.189199198
7.7	-0.19895191
7.71	-0.208673205
7.72	-0.218361548
7.73	-0.22801541
7.74	-0.237633265
7.75	-0.247213595
7.76	-0.256754888
7.77	-0.266255636
7.78	-0.275714339
7.79	-0.285129503
7.8	-0.294499642
7.81	-0.303823276
7.82	-0.313098933
7.83	-0.322325149
7.84	-0.331500465
7.85	-0.340623433
7.86	-0.349692613
7.87	-0.358706573
7.88	-0.367663888
7.89	-0.376563146
7.9	-0.385402939
7.91	-0.394181873
7.92	-0.402898561
7.93	-0.411551627
7.94	-0.420139704
7.95	-0.428661436
7.96	-0.437115477
7.97	-0.445500493
7.98	-0.453815159
7.99	-0.462058163
8	-0.470228202
8.01	-0.478323986
8.02	-0.486344238
8.03	-0.49428769
8.04	-0.502153089
8.05	-0.509939192
8.06	-0.517644769
8.07	-0.525268605
8.08	-0.532809494
8.09	-0.540266246
8.1	-0.547637685
8.11	-0.554922645
8.12	-0.562119976
8.13	-0.569228542
8.14	-0.57624722
8.15	-0.583174902
8.16	-0.590010494
8.17	-0.596752916
8.18	-0.603401105
8.19	-0.609954009
8.2	-0.616410594
8.21	-0.622769841
8.22	-0.629030746
8.23	-0.635192319
8.24	-0.641253588
8.25	-0.647213595
8.26	-0.653071401
8.27	-0.658826078
8.28	-0.664476719
8.29	-0.670022432
8.3	-0.67546234
8.31	-0.680795585
8.32	-0.686021325
8.33	-0.691138734
8.34	-0.696147004
8.35	-0.701045344
8.36	-0.705832981
8.37	-0.710509159
8.38	-0.715073139
8.39	-0.719524201
8.4	-0.723861642
8.41	-0.728084777
8.42	-0.732192938
8.43	-0.736185478
8.44	-0.740061765
8.45	-0.743821189
8.46	-0.747463154
8.47	-0.750987086
8.48	-0.754392429
8.49	-0.757678644
8.5	-0.760845213
8.51	-0.763891636
8.52	-0.766817431
8.53	-0.769622137
8.54	-0.772305311
8.55	-0.774866529
8.56	-0.777305386
8.57	-0.779621498
8.58	-0.781814499
8.59	-0.783884042
8.6	-0.785829801
8.61	-0.787651468
8.62	-0.789348755
8.63	-0.790921396
8.64	-0.792369141
8.65	-0.793691761
8.66	-0.794889048
8.67	-0.795960814
8.68	-0.796906887
8.69	-0.79772712
8.7	-0.798421383
8.71	-0.798989565
8.72	-0.799431578
8.73	-0.799747351
8.74	-0.799936835
8.75	-0.8
8.76	-0.799936835
8.77	-0.799747351
8.78	-0.799431578
8.79	-0.798989565
8.8	-0.798421383
8.81	-0.79772712
8.82	-0.796906887
8.83	-0.795960814
8.84	-0.794889048
8.85	-0.793691761
8.86	-0.792369141
8.87	-0.790921396
8.88	-0.789348755
8.89	-0.787651468
8.9	-0.785829801
8.91	-0.783884042
8.92	-0.781814499
8.93	-0.779621498
8.94	-0.777305386
8.95	-0.774866529
8.96	-0.772305311
8.97	-0.769622137
8.98	-0.766817431
8.99	-0.763891636
9	-0.760845213
9.01	-0.757678644
9.02	-0.754392429
9.03	-0.750987086
9.04	-0.747463154
9.05	-0.743821189
9.06	-0.740061765
9.07	-0.736185478
9.08	-0.732192938
9.09	-0.728084777
9.1	-0.723861642
9.11	-0.719524201
9.12	-0.715073139
9.13	-0.710509159
9.14	-0.705832981
9.15	-0.701045344
9.16	-0.696147004
9.17	-0.691138734
9.18	-0.686021325
9.19	-0.680795585
9.2	-0.67546234
9.21	-0.670022432
9.22	-0.664476719
9.23	-0.658826078
9.24	-0.653071401
9.25	-0.647213595
9.26	-0.641253588
9.27	-0.635192319
9.28	-0.629030746
9.29	-0.622769841
9.3	-0.616410594
9.31	-0.609954009
9.32	-0.603401105
9.33	-0.596752916
9.34	-0.590010494
9.35	-0.583174902
9.36	-0.57624722
9.37	-0.569228542
9.38	-0.562119976
9.39	-0.554922645
9.4	-0.547637685
9.41	-0.540266246
9.42	-0.532809494
9.43	-0.525268605
9.44	-0.517644769
9.45	-0.509939192
9.46	-0.502153089
9.47	-0.49428769
9.48	-0.486344238
9.49	-0.478323986
9.5	-0.470228202
9.51	-0.462058163
9.52	-0.453815159
9.53	-0.445500493
9.54	-0.437115477
9.55	-0.428661436
9.56	-0.420139704
9.57	-0.411551627
9.58	-0.402898561
9.59	-0.394181873
9.6	-0.385402939
9.61	-0.376563146
9.62	-0.367663888
9.63	-0.358706573
9.64	-0.349692613
9.65	-0.340623433
9.66	-0.331500465
9.67	-0.322325149
9.68	-0.313098933
9.69	-0.303823276
9.7	-0.294499642
9.71	-0.285129503
9.72	-0.275714339
9.73	-0.266255636
9.74	-0.256754888
9.75	-0.247213595
9.76	-0.237633265
9.77	-0.22801541
9.78	-0.218361548
9.79	-0.208673205
9.8	-0.19895191
9.81	-0.189199198
9.82	-0.179416609
9.83	-0.169605688
9.84	-0.159767984
9.85	-0.149905052
9.86	-0.140018447
9.87	-0.130109732
9.88	-0.120180471
9.89	-0.110232233
9.9	-0.100266587
9.91	-0.090285108
9.92	-0.080289372
9.93	-0.070280957
9.94	-0.060261444
9.95	-0.050232416
9.96	-0.040195455
9.97	-0.030152146
9.98	-0.020104076
9.99	-0.010052832
10	-3.92048E-16
10.01	0.010052832
10.02	0.020104076
10.03	0.030152146
10.04	0.040195455
10.05	0.050232416
10.06	0.060261444
10.07	0.070280957
10.08	0.080289372
10.09	0.090285108
10.1	0.100266587
10.11	0.110232233
10.12	0.120180471
10.13	0.130109732
10.14	0.140018447
10.15	0.149905052
10.16	0.159767984
10.17	0.169605688
10.18	0.179416609
10.19	0.189199198
10.2	0.19895191
10.21	0.208673205
10.22	0.218361548
10.23	0.22801541
10.24	0.237633265
10.25	0.247213595
10.26	0.256754888
10.27	0.266255636
10.28	0.275714339
10.29	0.285129503
10.3	0.294499642
10.31	0.303823276
10.32	0.313098933
10.33	0.322325149
10.34	0.331500465
10.35	0.340623433
10.36	0.349692613
10.37	0.358706573
10.38	0.367663888
10.39	0.376563146
10.4	0.385402939
10.41	0.394181873
10.42	0.402898561
10.43	0.411551627
10.44	0.420139704
10.45	0.428661436
10.46	0.437115477
10.47	0.445500493
10.48	0.453815159
10.49	0.462058163
10.5	0.470228202
10.51	0.478323986
10.52	0.486344238
10.53	0.49428769
10.54	0.502153089
10.55	0.509939192
10.56	0.517644769
10.57	0.525268605
10.58	0.532809494
10.59	0.540266246
10.6	0.547637685
10.61	0.554922645
10.62	0.562119976
10.63	0.569228542
10.64	0.57624722
10.65	0.583174902
10.66	0.590010494
10.67	0.596752916
10.68	0.603401105
10.69	0.609954009
10.7	0.616410594
10.71	0.622769841
10.72	0.629030746
10.73	0.635192319
10.74	0.641253588
10.75	0.647213595
10.76	0.653071401
10.77	0.658826078
10.78	0.664476719
10.79	0.670022432
10.8	0.67546234
10.81	0.680795585
10.82	0.686021325
10.83	0.691138734
10.84	0.696147004
10.85	0.701045344
10.86	0.705832981
10.87	0.710509159
10.88	0.715073139
10.89	0.719524201
10.9	0.723861642
10.91	0.728084777
10.92	0.732192938
10.93	0.736185478
10.94	0.740061765
10.95	0.743821189
10.96	0.747463154
10.97	0.750987086
10.98	0.754392429
10.99	0.757678644
11	0.760845213
11.01	0.763891636
11.02	0.766817431
11.03	0.769622137
11.04	0.772305311
11.05	0.774866529
11.06	0.777305386
11.07	0.779621498
11.08	0.781814499
11.09	0.783884042
11.1	0.785829801
11.11	0.787651468
11.12	0.789348755
11.13	0.790921396
11.14	0.792369141
11.15	0.793691761
11.16	0.794889048
11.17	0.795960814
11.18	0.796906887
11.19	0.79772712
11.2	0.798421383
11.21	0.798989565
11.22	0.799431578
11.23	0.799747351
11.24	0.799936835
11.25	0.8
11.26	0.799936835
11.27	0.799747351
11.28	0.799431578
11.29	0.798989565
11.3	0.798421383
11.31	0.79772712
11.32	0.796906887
11.33	0.795960814
11.34	0.794889048
11.35	0.793691761
11.36	0.792369141
11.37	0.790921396
11.38	0.789348755
11.39	0.787651468
11.4	0.785829801
11.41	0.783884042
11.42	0.781814499
11.43	0.779621498
11.44	0.777305386
11.45	0.774866529
11.46	0.772305311
11.47	0.769622137
11.48	0.766817431
11.49	0.763891636
11.5	0.760845213
11.51	0.757678644
11.52	0.754392429
11.53	0.750987086
11.54	0.747463154
11.55	0.743821189
11.56	0.740061765
11.57	0.736185478
11.58	0.732192938
11.59	0.728084777
11.6	0.723861642
11.61	0.719524201
11.62	0.715073139
11.63	0.710509159
11.64	0.705832981
11.65	0.701045344
11.66	0.696147004
11.67	0.691138734
11.68	0.686021325
11.69	0.680795585
11.7	0.67546234
11.71	0.670022432
11.72	0.664476719
11.73	0.658826078
11.74	0.653071401
11.75	0.647213595
11.76	0.641253588
11.77	0.635192319
11.78	0.629030746
11.79	0.622769841
11.8	0.616410594
11.81	0.609954009
11.82	0.603401105
11.83	0.596752916
11.84	0.590010494
11.85	0.583174902
11.86	0.57624722
11.87	0.569228542
11.88	0.562119976
11.89	0.554922645
11.9	0.547637685
11.91	0.540266246
11.92	0.532809494
11.93	0.525268605
11.94	0.517644769
11.95	0.509939192
11.96	0.502153089
11.97	0.49428769
11.98	0.486344238
11.99	0.478323986
12	0.470228202
12.01	0.462058163
12.02	0.453815159
12.03	0.445500493
12.04	0.437115477
12.05	0.428661436
12.06	0.420139704
12.07	0.411551627
12.08	0.402898561
12.09	0.394181873
12.1	0.385402939
12.11	0.376563146
12.12	0.367663888
12.13	0.358706573
12.14	0.349692613
12.15	0.340623433
12.16	0.331500465
12.17	0.322325149
12.18	0.313098933
12.19	0.303823276
12.2	0.294499642
12.21	0.285129503
12.22	0.275714339
12.23	0.266255636
12.24	0.256754888
12.25	0.247213595
12.26	0.237633265
12.27	0.22801541
12.28	0.218361548
12.29	0.208673205
12.3	0.19895191
12.31	0.189199198
12.32	0.179416609
12.33	0.169605688
12.34	0.159767984
12.35	0.149905052
12.36	0.140018447
12.37	0.130109732
12.38	0.120180471
12.39	0.110232233
12.4	0.100266587
12.41	0.090285108
12.42	0.080289372
12.43	0.070280957
12.44	0.060261444
12.45	0.050232416
12.46	0.040195455
12.47	0.030152146
12.48	0.020104076
12.49	0.010052832
12.5	4.90059E-16
12.51	-0.010052832
12.52	-0.020104076
12.53	-0.030152146
12.54	-0.040195455
12.55	-0.050232416
12.56	-0.060261444
12.57	-0.070280957
12.58	-0.080289372
12.59	-0.090285108
12.6	-0.100266587
12.61	-0.110232233
12.62	-0.120180471
12.63	-0.130109732
12.64	-0.140018447
12.65	-0.149905052
12.66	-0.159767984
12.67	-0.169605688
12.68	-0.179416609
12.69	-0.189199198
12.7	-0.19895191
12.71	-0.208673205
12.72	-0.218361548
12.73	-0.22801541
12.74	-0.237633265
12.75	-0.247213595
12.76	-0.256754888
12.77	-0.266255636
12.78	-0.275714339
12.79	-0.285129503
12.8	-0.294499642
12.81	-0.303823276
12.82	-0.313098933
12.83	-0.322325149
12.84	-0.331500465
12.85	-0.340623433
12.86	-0.349692613
12.87	-0.358706573
12.88	-0.367663888
12.89	-0.376563146
12.9	-0.385402939
12.91	-0.394181873
12.92	-0.402898561
12.93	-0.411551627
12.94	-0.420139704
12.95	-0.428661436
12.96	-0.437115477
12.97	-0.445500493
12.98	-0.453815159
12.99	-0.462058163
13	-0.470228202
13.01	-0.478323986
13.02	-0.486344238
13.03	-0.49428769
13.04	-0.502153089
13.05	-0.509939192
13.06	-0.517644769
13.07	-0.525268605
13.08	-0.532809494
13.09	-0.540266246
13.1	-0.547637685
13.11	-0.554922645
13.12	-0.562119976
13.13	-0.569228542
13.14	-0.57624722
13.15	-0.583174902
13.16	-0.590010494
13.17	-0.596752916
13.18	-0.603401105
13.19	-0.609954009
13.2	-0.616410594
13.21	-0.622769841
13.22	-0.629030746
13.23	-0.635192319
13.24	-0.641253588
13.25	-0.647213595
13.26	-0.653071401
13.27	-0.658826078
13.28	-0.664476719
13.29	-0.670022432
13.3	-0.67546234
13.31	-0.680795585
13.32	-0.686021325
13.33	-0.691138734
13.34	-0.696147004
13.35	-0.701045344
13.36	-0.705832981
13.37	-0.710509159
13.38	-0.715073139
13.39	-0.719524201
13.4	-0.723861642
