5001  0.0100000000	
11.3	0.760845213
11.31	0.743821189
11.32	0.723861642
11.33	0.701045344
11.34	0.67546234
11.35	0.647213595
11.36	0.616410594
11.37	0.583174902
11.38	0.547637685
11.39	0.509939192
11.4	0.470228202
11.41	0.428661436
11.42	0.385402939
11.43	0.340623433
11.44	0.294499642
11.45	0.247213595
11.46	0.19895191
11.47	0.149905052
11.48	0.100266587
11.49	0.050232416
11.5	5.09644E-15
11.51	-0.050232416
11.52	-0.100266587
11.53	-0.149905052
11.54	-0.19895191
11.55	-0.247213595
11.56	-0.294499642
11.57	-0.340623433
11.58	-0.385402939
11.59	-0.428661436
11.6	-0.470228202
11.61	-0.509939192
11.62	-0.547637685
11.63	-0.583174902
11.64	-0.616410594
11.65	-0.647213595
11.66	-0.67546234
11.67	-0.701045344
11.68	-0.723861642
11.69	-0.743821189
11.7	-0.760845213
11.71	-0.774866529
11.72	-0.785829801
11.73	-0.793691761
11.74	-0.798421383
11.75	-0.8
11.76	-0.798421383
11.77	-0.793691761
11.78	-0.785829801
11.79	-0.774866529
11.8	-0.760845213
11.81	-0.743821189
11.82	-0.723861642
11.83	-0.701045344
11.84	-0.67546234
11.85	-0.647213595
11.86	-0.616410594
11.87	-0.583174902
11.88	-0.547637685
11.89	-0.509939192
11.9	-0.470228202
11.91	-0.428661436
11.92	-0.385402939
11.93	-0.340623433
11.94	-0.294499642
11.95	-0.247213595
11.96	-0.19895191
11.97	-0.149905052
11.98	-0.100266587
11.99	-0.050232416
12	-2.35229E-15
12.01	0.050232416
12.02	0.100266587
12.03	0.149905052
12.04	0.19895191
12.05	0.247213595
12.06	0.294499642
12.07	0.340623433
12.08	0.385402939
12.09	0.428661436
12.1	0.470228202
12.11	0.509939192
12.12	0.547637685
12.13	0.583174902
12.14	0.616410594
12.15	0.647213595
12.16	0.67546234
12.17	0.701045344
12.18	0.723861642
12.19	0.743821189
12.2	0.760845213
12.21	0.774866529
12.22	0.785829801
12.23	0.793691761
12.24	0.798421383
12.25	0.8
12.26	0.798421383
12.27	0.793691761
12.28	0.785829801
12.29	0.774866529
12.3	0.760845213
12.31	0.743821189
12.32	0.723861642
12.33	0.701045344
12.34	0.67546234
12.35	0.647213595
12.36	0.616410594
12.37	0.583174902
12.38	0.547637685
12.39	0.509939192
12.4	0.470228202
12.41	0.428661436
12.42	0.385402939
12.43	0.340623433
12.44	0.294499642
12.45	0.247213595
12.46	0.19895191
12.47	0.149905052
12.48	0.100266587
12.49	0.050232416
12.5	-3.91874E-16
12.51	-0.050232416
12.52	-0.100266587
12.53	-0.149905052
12.54	-0.19895191
12.55	-0.247213595
12.56	-0.294499642
12.57	-0.340623433
12.58	-0.385402939
12.59	-0.428661436
12.6	-0.470228202
12.61	-0.509939192
12.62	-0.547637685
12.63	-0.583174902
12.64	-0.616410594
12.65	-0.647213595
12.66	-0.67546234
12.67	-0.701045344
12.68	-0.723861642
12.69	-0.743821189
12.7	-0.760845213
12.71	-0.774866529
12.72	-0.785829801
12.73	-0.793691761
12.74	-0.798421383
12.75	-0.8
12.76	-0.798421383
12.77	-0.793691761
12.78	-0.785829801
12.79	-0.774866529
12.8	-0.760845213
12.81	-0.743821189
12.82	-0.723861642
12.83	-0.701045344
12.84	-0.67546234
12.85	-0.647213595
12.86	-0.616410594
12.87	-0.583174902
12.88	-0.547637685
12.89	-0.509939192
12.9	-0.470228202
12.91	-0.428661436
12.92	-0.385402939
12.93	-0.340623433
12.94	-0.294499642
12.95	-0.247213595
12.96	-0.19895191
12.97	-0.149905052
12.98	-0.100266587
12.99	-0.050232416
13	3.13603E-15
13.01	0.050232416
13.02	0.100266587
13.03	0.149905052
13.04	0.19895191
13.05	0.247213595
13.06	0.294499642
13.07	0.340623433
13.08	0.385402939
13.09	0.428661436
13.1	0.470228202
13.11	0.509939192
13.12	0.547637685
13.13	0.583174902
13.14	0.616410594
13.15	0.647213595
13.16	0.67546234
13.17	0.701045344
13.18	0.723861642
13.19	0.743821189
13.2	0.760845213
13.21	0.774866529
13.22	0.785829801
13.23	0.793691761
13.24	0.798421383
13.25	0.8
13.26	0.798421383
13.27	0.793691761
13.28	0.785829801
13.29	0.774866529
13.3	0.760845213
13.31	0.743821189
13.32	0.723861642
13.33	0.701045344
13.34	0.67546234
